Dispositivo;Grupo de dispositivo;Data de início;Duração da condução;Data de parada;Duração da parada;Origem;Destino;Tempo parado com motor ligado;Velocidade máxima;Horas do motor no início da viagem;Horas do motor no final da viagem
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;16/02/2026;00:03:49;16/02/2026;0,050482535;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;00:02:51;0;02:22:46;02:29:26
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;16/02/2026;00:04:34;16/02/2026;0,280219873;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;00:02:52;1;02:29:26;02:36:53
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:04:58;17/02/2026;0,021226701;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;00:00:14;7;02:36:53;02:42:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:00:40;17/02/2026;0,005686574;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;00:00:08;1;02:42:06;02:42:55
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:55:36;17/02/2026;0,149710648;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:45;88;02:42:55;03:39:16
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:04:58;17/02/2026;0,02216044;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 50 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:10;15;03:39:16;03:44:25
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:03:29;17/02/2026;0,009302384;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 50 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 50 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:02;3;03:44:25;03:46:05
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:01:46;17/02/2026;0,02297662;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 50 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:01;13;03:46:05;03:47:52
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:04:14;17/02/2026;0,013268657;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:02;2;03:47:52;03:52:08
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:10:48;17/02/2026;0,077798438;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:03;16;03:52:08;04:02:59
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:03:43;17/02/2026;0,019488912;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:03;5;04:02:59;04:06:46
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:15:00;17/02/2026;0,002684479;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;00:00:05;81;04:06:46;04:21:51
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:00:48;17/02/2026;0,003324583;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto 66, SP, 13317-204, Brazil;00:00:15;10;04:21:51;04:22:55
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:04:28;17/02/2026;0,004095289;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto 66, SP, 13317-204, Brazil;R. Waldomiro Camillo de Camargo, 453 - Fazenda Grande, Jundiaí - SP, 13212-430, Brasil;00:00:17;13;04:22:55;04:27:40
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:00:58;17/02/2026;0,012331389;R. Waldomiro Camillo de Camargo, 453 - Fazenda Grande, Jundiaí - SP, 13212-430, Brasil;R. Waldomiro Camillo de Camargo, 453 - Fazenda Grande, Jundiaí - SP, 13212-430, Brasil;00:01:09;5;04:27:40;04:29:48
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:04:09;17/02/2026;0,022307269;R. Waldomiro Camillo de Camargo, 453 - Fazenda Grande, Jundiaí - SP, 13212-430, Brasil;R. Waldomiro Camillo de Camargo, 455 - St. Industrial, Jundiaí - SP, 13212-430, Brasil;00:09:21;7;04:29:48;04:43:18
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:02:12;17/02/2026;0,01849537;R. Waldomiro Camillo de Camargo, 455 - St. Industrial, Jundiaí - SP, 13212-430, Brasil;CD AMBEV JUNDIAI: R. Waldomiro Camillo de Camargo, 455 - St. Industrial, Jundiaí - SP, 13212-430, Brasil;00:04:54;0;04:43:18;04:49:45
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:00:16;17/02/2026;0,002708113;CD AMBEV JUNDIAI: R. Waldomiro Camillo de Camargo, 455 - St. Industrial, Jundiaí - SP, 13212-430, Brasil;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto 66, SP, 13317-204, Brazil;00:00:00;10;04:49:45;04:50:01
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:01:43;17/02/2026;0,018714722;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto 66, SP, 13317-204, Brazil;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;00:00:04;7;04:50:01;04:51:49
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;01:05:02;17/02/2026;0,027151644;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:00:04;87;04:51:49;05:56:56
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:06:53;17/02/2026;0,044618657;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:00:25;1;05:56:56;06:04:14
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:00:05;17/02/2026;0,001076736;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;H6G2+C8 - Jardim Jaragua, São Paulo - SP, Brasil;00:00:00;0;06:04:14;06:04:19
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:02:36;17/02/2026;0,266449456;H6G2+C8 - Jardim Jaragua, São Paulo - SP, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:00:21;2;06:04:19;06:07:17
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;17/02/2026;00:03:14;17/02/2026;0,355723426;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:01:56;2;06:07:17;06:12:27
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:02:09;18/02/2026;0,005815278;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;H6G2+C8 - Jardim Jaragua, São Paulo - SP, Brasil;00:00:31;1;06:12:27;06:15:08
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:01:52;18/02/2026;0,033951875;H6G2+C8 - Jardim Jaragua, São Paulo - SP, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:01:17;1;06:15:08;06:18:16
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:00:49;18/02/2026;0,044867384;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;H6G2+C8 - Jardim Jaragua, São Paulo - SP, Brasil;00:00:14;1;06:18:16;06:19:19
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:08:15;18/02/2026;0,163439375;H6G2+C8 - Jardim Jaragua, São Paulo - SP, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:03:48;2;06:19:19;06:31:23
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:02:38;18/02/2026;0,001591169;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:01:40;1;06:31:23;06:35:41
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:04:00;18/02/2026;0,029139595;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:00:25;2;06:35:41;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:00:10;18/02/2026;0,078611111;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;00:00:00;2;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:14:09;18/02/2026;0,008148148;Estr. de Pirapora, 2 - Anhanguera, São Paulo - SP, 05275-010, Brasil;Rod. Anhanguera, 710 - Industrial Anhangüera, Osasco - SP, Brasil;00:00:00;74;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:07:39;18/02/2026;0,198113426;Rod. Anhanguera, 710 - Industrial Anhangüera, Osasco - SP, Brasil;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;00:00:00;20;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;18/02/2026;00:01:33;18/02/2026;0,115902778;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;00:00:00;6;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;19/02/2026;00:52:47;19/02/2026;0,005497685;Av. Alberto J. Byington, 1896 - Jd S Rita De Cassia, Osasco - SP, 06276-000, Brasil;Rod. Dom Gabriel Paulino Bueno Couto, 50 - Distrito Industrial, Jundiaí - SP, 13212-240, Brasil;00:00:00;87;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;19/02/2026;00:11:00;19/02/2026;0,891608796;Rod. Dom Gabriel Paulino Bueno Couto, 50 - Distrito Industrial, Jundiaí - SP, 13212-240, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:00;83;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;19/02/2026;00:11:20;19/02/2026;0,011863426;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;00:00:00;85;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;19/02/2026;00:09:45;19/02/2026;0,059131944;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;CD AMBEV JUNDIAI: R. Waldomiro Camillo de Camargo, 455 - St. Industrial, Jundiaí - SP, 13212-430, Brasil;00:00:00;15;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;20/02/2026;00:00:20;20/02/2026;0,0075;CD AMBEV JUNDIAI: R. Waldomiro Camillo de Camargo, 455 - St. Industrial, Jundiaí - SP, 13212-430, Brasil;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto, 66 - Distrito Industrial, Jundiaí - SP, 13317-204, Brasil;00:00:00;10;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;20/02/2026;00:01:49;20/02/2026;0,020405093;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto, 66 - Distrito Industrial, Jundiaí - SP, 13317-204, Brasil;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;00:00:00;8;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;20/02/2026;01:26:37;20/02/2026;0,195613426;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;Av. Amâncio Gaioli, 152 - Água Chata, Guarulhos - SP, Brasil;00:00:00;88;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;20/02/2026;00:01:57;20/02/2026;0,28775463;Av. Amâncio Gaioli, 152 - Água Chata, Guarulhos - SP, Brasil;R. Toufic El Khouri Saad, 2 - Cidade Aracília, Guarulhos - SP, 07251-400, Brasil;00:00:00;7;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;20/02/2026;00:03:08;20/02/2026;0,013831019;R. Toufic El Khouri Saad, 2 - Cidade Aracília, Guarulhos - SP, 07251-400, Brasil;Av. Amâncio Gaioli, 1717 - Água Chata, Guarulhos - SP, 07251-250, Brasil;00:00:00;18;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;20/02/2026;02:17:44;20/02/2026;0,5990625;Av. Amâncio Gaioli, 1717 - Água Chata, Guarulhos - SP, 07251-250, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:00;85;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:12:20;21/02/2026;0,005092593;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;00:00:00;70;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:02:02;21/02/2026;0,029699074;CD AMBEV JUNDIAI: Av. Marginal, 66 - St. Industrial, Jundiaí - SP, 13212-240, Brasil;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto, 66 - Distrito Industrial, Jundiaí - SP, 13317-204, Brasil;00:00:00;7;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:26:18;21/02/2026;0,04869213;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto, 66 - Distrito Industrial, Jundiaí - SP, 13317-204, Brasil;Rua Atílio Biscuola, 1831 - Terra Nobre, Louveira - SP, 13290-000, Brasil;00:00:00;85;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:07:46;21/02/2026;0,041956019;Rua Atílio Biscuola, 1831 - Terra Nobre, Louveira - SP, 13290-000, Brasil;Estr. Mun. Louveira | Bairro Antônio, 2217-2483 - Terra Nobre, Louveira - SP, 13290-000, Brasil;00:00:00;15;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:24:50;21/02/2026;0,004814815;Estr. Mun. Louveira | Bairro Antônio, 2217-2483 - Terra Nobre, Louveira - SP, 13290-000, Brasil;Av. Marginal, 105 - St. Industrial, Jundiaí - SP, 13214-515, Brasil;00:00:00;81;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:05:37;21/02/2026;0,030578704;Av. Marginal, 105 - St. Industrial, Jundiaí - SP, 13214-515, Brasil;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto, 66 - Distrito Industrial, Jundiaí - SP, 13317-204, Brasil;00:00:00;20;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:55:36;21/02/2026;0,007453704;CD AMBEV JUNDIAI: Rod. Dom Gabriel Paulino Bueno Couto, 66 - Distrito Industrial, Jundiaí - SP, 13317-204, Brasil;SP-330, 1068 - Jd S Joao Bela Vista, Osasco - SP, 06278-000, Brasil;00:00:00;85;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:05:23;21/02/2026;0,03099537;SP-330, 1068 - Jd S Joao Bela Vista, Osasco - SP, 06278-000, Brasil;CD AMBEV OSASCO: R. Américo Vespúcio, 900 - Vila Menck, Osasco - SP, 06273-070, Brasil;00:00:00;11;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:01:39;21/02/2026;0,005740741;CD AMBEV OSASCO: R. Américo Vespúcio, 900 - Vila Menck, Osasco - SP, 06273-070, Brasil;CD AMBEV OSASCO: R. Duarte da Costa, 114 - Platina, São Paulo - SP, 06273-070, Brasil;00:00:00;0;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:02:30;21/02/2026;0,0053125;CD AMBEV OSASCO: R. Duarte da Costa, 114 - Platina, São Paulo - SP, 06273-070, Brasil;SP-330, 1068 - Jd S Joao Bela Vista, Osasco - SP, 06278-000, Brasil;00:00:00;11;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;00:00:47;21/02/2026;0,012934734;SP-330, 1068 - Jd S Joao Bela Vista, Osasco - SP, 06278-000, Brasil;R. Américo Vespúcio, 85 - Platina, Osasco - SP, 06273-070, Brasil;00:00:00;12;06:40:06;06:40:06
MB Axor | DML 0B93| UREADER GNV;Vehicle, MERCEDES BENZ, FALSO, PESADOS;21/02/2026;01:10:50;21/02/2026;1,323263889;R. Américo Vespúcio, 85 - Platina, Osasco - SP, 06273-070, Brasil;CD AMBEV JUNDIAI: R. Pietro Antonio Leo, 201 - St. Industrial, Jundiaí - SP, 13213-007, Brasil;00:00:00;83;06:40:06;06:40:06
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;01:26:24;16/02/2026;0,021016134;R. Georg Rexroth, 31 - Piraporinha, Diadema - SP, 09951-270, Brasil;Rod. Pres. Dutra, 3761 - Jardim Luiza, Guararema - SP, 08900-000, Brasil;00:01:05;83;14:19:40;15:48:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:33:09;16/02/2026;0,001586042;Rod. Pres. Dutra, 3761 - Jardim Luiza, Guararema - SP, 08900-000, Brasil;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:07;83;15:48:00;16:24:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:03:54;16/02/2026;0,012231725;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:02:23;7;16:24:00;16:30:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:00:15;16/02/2026;0,013033819;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:45;0;16:30:00;16:30:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:01:23;16/02/2026;0,02037037;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:21:41;3;16:30:00;16:54:11
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:03:45;16/02/2026;0,011643519;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:16:46;24;16:54:11;17:14:42
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:05:45;16/02/2026;0,002698796;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 10236 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:10;20;17:14:42;17:18:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:05:17;16/02/2026;0,017662037;Estr. Mun. do Jaguari, 10236 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:04:50;7;17:18:00;17:28:24
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:05:32;16/02/2026;0,001974676;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:04;7;17:28:24;17:36:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:02:07;16/02/2026;0,004606481;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:06:38;13;17:36:00;17:44:45
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:01:14;16/02/2026;0,018780093;Estr. Mun. do Jaguari, 10255 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 10081 - Pagador de Andrade, Jacareí - SP, 12334-400, Brasil;00:26:21;20;17:44:45;18:12:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;01:07:36;16/02/2026;0,005778206;Estr. Mun. do Jaguari, 10081 - Pagador de Andrade, Jacareí - SP, 12334-400, Brasil;SP-021 - Mandi, Itaquaquecetuba - SP, 08599, Brasil;00:07:42;81;18:12:00;19:24:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:31:01;16/02/2026;0,002036539;SP-021 - Mandi, Itaquaquecetuba - SP, 08599, Brasil;SPA-086/21 - RP2 (Regiões de Planejamento), Mauá - SP, Brasil;00:00:03;81;19:24:00;19:54:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:10:53;16/02/2026;0,006768403;SPA-086/21 - RP2 (Regiões de Planejamento), Mauá - SP, Brasil;R. Rinaldo Chiarotti, 576 - Lot. Industrial Coral, Mauá - SP, 09372-060, Brasil;00:00:18;59;19:54:00;20:06:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:06:13;16/02/2026;0,008618472;R. Rinaldo Chiarotti, 576 - Lot. Industrial Coral, Mauá - SP, 09372-060, Brasil;R. Rinaldo Chiarotti, 493 - Lot. Industrial Coral, Mauá - SP, 09370-843, Brasil;00:00:11;2;20:06:00;20:12:00
QSZ3D66;AMBEV, Vehicle, Diesel;16/02/2026;00:00:54;16/02/2026;0,025046667;R. Rinaldo Chiarotti, 493 - Lot. Industrial Coral, Mauá - SP, 09370-843, Brasil;R. Rinaldo Chiarotti, 624 - Lot. Industrial Coral, Mauá - SP, 09370-843, Brasil;00:00:09;11;20:12:00;20:18:00
